06-27 13:26:12.243 30478-30853/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0-header: runtime,messagesSent,messagesReceived,introductionRequestsSent,introductionRequestsReceived,introductionResponsesSent,introductionResponsesReceived,puncturesSent,puncturesReceived,punctureRequestsSent,punctureRequestsReceived,blockMessagesSent,blockMessagesReceived,bytesSentCount,bytesReceivedCount,activeConnections,newConnections
06-27 13:32:42.501 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 390000,1885,1207,631,517,517,269,220,63,517,358,0,0,895522,531871,3,0
06-27 13:32:42.507 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 390000,1027,773,509,224,224,284,70,158,224,107,0,0,331128,471324,3,0
06-27 13:32:42.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 390001,680,567,433,96,96,252,55,146,96,73,0,0,160861,428142,5,0
06-27 13:32:42.521 30478-31008/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 390001,1052,771,480,235,235,258,102,137,235,141,0,0,345915,471487,3,0
06-27 13:32:42.527 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 390001,1310,982,560,299,299,313,152,125,299,245,0,0,500120,563865,2,0
06-27 13:32:42.533 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 390000,1163,898,563,223,223,305,154,149,223,221,0,0,373663,545312,2,0
06-27 13:32:42.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 390001,1176,855,482,284,284,253,126,125,284,193,0,0,418444,468309,2,0
06-27 13:32:42.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 390001,676,592,454,85,85,271,52,164,85,72,0,0,152181,440708,2,0
06-27 13:32:42.557 30478-31297/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 390001,979,757,498,189,189,276,103,159,189,133,0,0,287925,487958,3,0
06-27 13:32:42.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 390000,775,595,375,153,153,214,94,115,153,113,0,0,202365,415239,3,0
06-27 13:32:52.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 400001,1359,936,546,314,314,267,190,75,309,280,0,0,514750,509026,1,0
06-27 13:32:52.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 400003,1539,1005,545,421,421,248,152,76,421,260,0,0,615552,490719,2,0
06-27 13:32:52.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 400001,906,661,458,183,183,237,82,139,183,102,0,0,269273,424800,2,0
06-27 13:32:52.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 400001,1140,761,416,306,306,207,112,97,306,151,0,0,384437,412888,3,0
06-27 13:32:52.409 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 400001,1068,819,512,215,215,286,126,159,215,159,0,0,338413,498088,3,0
06-27 13:32:52.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 400000,1067,826,569,199,199,315,100,168,199,144,0,0,324003,536347,3,0
06-27 13:32:52.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 400001,1674,1056,430,485,485,163,274,41,485,367,0,0,595781,434637,4,0
06-27 13:32:52.438 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 400000,1082,808,583,202,202,301,95,153,202,152,0,0,348775,491404,2,0
06-27 13:32:52.448 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 400001,1879,1232,498,559,559,243,270,25,552,405,0,0,791114,537731,1,0
06-27 13:32:52.456 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 400001,1842,1198,573,513,513,247,243,58,513,380,0,0,753479,530064,1,0
06-27 13:32:52.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 400001,1371,914,620,311,311,275,129,130,311,198,0,0,530463,493803,3,0
06-27 13:32:52.472 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 400001,1844,1200,706,485,485,302,168,92,485,321,0,0,882759,554383,6,1
06-27 13:32:52.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 400000,966,733,329,231,231,191,175,108,231,203,0,0,271601,424813,4,0
06-27 13:32:52.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 400001,1084,809,486,221,221,254,156,134,221,200,0,0,324559,504226,4,0
06-27 13:32:52.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 400001,1874,1250,544,541,541,262,248,89,541,358,0,0,741118,544844,2,0
06-27 13:32:52.501 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 400000,1897,1215,634,521,521,271,221,64,521,359,0,0,899121,535551,3,1
06-27 13:32:52.508 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 400000,1039,778,515,227,227,286,70,158,227,107,0,0,334202,475452,3,0
06-27 13:32:52.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 400001,695,573,442,99,99,254,55,147,99,73,0,0,164645,432637,4,0
06-27 13:32:52.527 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 400001,1321,988,565,301,301,314,154,126,301,247,0,0,502328,567737,2,0
06-27 13:32:52.532 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 400000,1169,902,567,223,223,307,156,149,223,223,0,0,374387,549576,2,0
06-27 13:32:52.537 30478-31008/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 400017,1068,778,486,239,239,259,104,137,239,143,0,0,349989,475552,3,0
06-27 13:32:52.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 400001,1186,860,486,287,287,255,126,125,287,193,0,0,420741,470291,2,0
06-27 13:32:52.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 400001,683,598,458,85,85,274,55,164,85,75,0,0,153039,446099,2,0
06-27 13:32:52.557 30478-31297/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 400001,992,764,505,192,192,279,103,160,192,133,0,0,291151,493226,3,0
06-27 13:32:52.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 400001,787,603,381,155,155,217,96,116,155,115,0,0,204473,421211,2,0
06-27 13:33:02.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 410001,1365,943,548,318,318,269,190,76,309,280,0,0,516139,512337,1,0
06-27 13:33:02.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 410003,1546,1006,552,421,421,249,152,76,421,260,0,0,616343,492908,2,0
06-27 13:33:02.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 410001,920,670,462,187,187,240,84,139,187,104,0,0,272755,430828,2,0
06-27 13:33:02.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 410001,1152,766,424,307,307,208,114,98,307,153,0,0,386194,414484,3,0
06-27 13:33:02.409 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 410001,1084,833,518,219,219,290,128,162,219,162,0,0,342536,504730,3,0
06-27 13:33:02.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 410000,1077,831,575,201,201,318,100,168,201,144,0,0,325914,542438,3,0
06-27 13:33:02.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 410001,1688,1061,438,487,487,164,276,41,487,369,0,0,598534,437636,4,0
06-27 13:33:02.438 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 410000,1089,812,587,203,203,303,96,153,203,153,0,0,350057,495551,2,0
06-27 13:33:02.447 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 410000,1881,1234,500,559,559,244,270,26,552,405,0,0,791340,541026,1,0
06-27 13:33:02.456 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 410001,1848,1205,575,515,515,249,245,58,513,383,0,0,754659,533831,1,0
06-27 13:33:02.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 410001,1377,916,626,311,311,277,129,130,311,198,0,0,531147,496887,3,0
06-27 13:33:02.471 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 410000,1871,1213,718,492,492,305,169,93,492,323,0,0,891967,561968,6,0
06-27 13:33:02.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 410000,978,737,337,232,232,192,177,108,232,205,0,0,273688,428565,4,0
06-27 13:33:02.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 410001,1099,819,490,226,226,257,157,135,226,201,0,0,329599,511231,4,0
06-27 13:33:02.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 410001,1880,1253,548,542,542,264,248,89,542,358,0,0,742230,547917,2,0
06-27 13:33:02.501 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 410000,1920,1229,642,527,527,275,224,65,527,362,0,0,904607,542421,4,0
06-27 13:33:02.508 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 410000,1053,785,521,230,230,288,72,158,230,109,0,0,337536,480149,3,0
06-27 13:33:02.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 410001,706,578,451,99,99,256,57,148,99,75,0,0,165939,435204,4,0
06-27 13:33:02.521 30478-31008/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 410001,1090,790,493,245,245,261,107,137,245,147,0,0,355498,482410,3,0
06-27 13:33:02.527 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 410001,1331,995,569,302,302,316,158,126,302,251,0,0,503798,571852,2,0
06-27 13:33:02.532 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 410000,1176,907,571,224,224,309,157,150,224,224,0,0,375644,553869,2,0
06-27 13:33:02.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 410001,1196,866,490,290,290,258,126,125,290,193,0,0,423237,475395,2,0
06-27 13:33:02.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 410001,688,601,462,85,85,276,56,164,85,76,0,0,153629,449304,2,0
06-27 13:33:02.557 30478-31297/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 410001,1002,771,511,194,194,280,103,164,194,133,0,0,293438,497139,3,0
06-27 13:33:02.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 410000,791,604,385,155,155,218,96,116,155,115,0,0,204929,422006,1,0
06-27 13:33:12.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 420001,1367,944,550,318,318,270,190,76,309,280,0,0,516365,515499,1,0
06-27 13:33:12.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 420003,1553,1011,554,423,423,251,153,76,423,261,0,0,618036,497326,2,0
06-27 13:33:12.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 420001,935,677,468,191,191,242,85,139,191,105,0,0,276294,435537,2,0
06-27 13:33:12.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 420001,1165,774,430,309,309,210,117,98,309,157,0,0,388753,419920,3,0
06-27 13:33:12.410 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 420001,1087,834,521,219,219,291,128,162,219,162,0,0,342875,507891,3,0
06-27 13:33:12.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 420000,1082,833,578,202,202,319,100,168,202,144,0,0,327031,543426,3,0
06-27 13:33:12.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 420001,1696,1065,442,489,489,165,276,42,489,369,0,0,600582,441159,4,0
06-27 13:33:12.438 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 420000,1099,821,591,205,205,306,98,155,205,155,0,0,352035,500889,2,0
06-27 13:33:12.448 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 420000,1886,1237,503,560,560,245,271,26,552,406,0,0,792155,543344,1,1
06-27 13:33:12.456 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 420001,1852,1208,578,516,516,251,245,58,513,383,0,0,755245,537026,1,0
06-27 13:33:12.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 420001,1387,920,632,312,312,278,131,130,312,200,0,0,532690,500652,3,0
06-27 13:33:12.471 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 420000,1884,1214,731,492,492,306,169,93,492,323,0,0,893449,564267,6,0
06-27 13:33:12.481 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 420000,994,743,345,235,235,193,179,108,235,207,0,0,277275,432530,4,0
06-27 13:33:12.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 420001,1108,821,498,226,226,258,158,135,226,202,0,0,330645,513758,4,0
06-27 13:33:12.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 420001,1902,1266,553,550,550,267,249,89,550,360,0,0,748261,553039,2,0
06-27 13:33:12.501 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 420000,1934,1232,653,528,528,276,225,65,528,363,0,0,906661,545062,4,0
06-27 13:33:12.507 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 420000,1068,795,527,233,233,292,75,158,233,112,0,0,341027,486296,3,0
06-27 13:33:12.514 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 420002,713,583,454,101,101,259,57,148,101,75,0,0,167873,440121,3,0
06-27 13:33:12.521 30478-31008/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 420001,1098,792,499,246,246,262,107,137,246,147,0,0,356849,485587,3,0
06-27 13:33:12.527 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 420001,1336,998,572,303,303,317,159,126,302,252,0,0,504618,575357,1,0
06-27 13:33:12.532 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 420000,1184,912,575,226,226,311,157,151,226,224,0,0,377417,559468,2,0
06-27 13:33:12.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 420001,1204,871,494,291,291,260,128,125,291,195,0,0,424660,479987,2,0
06-27 13:33:12.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 420001,692,603,466,85,85,278,56,164,85,76,0,0,154085,452168,2,0
06-27 13:33:12.558 30478-31297/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 420001,1006,772,515,194,194,281,103,164,194,133,0,0,293894,499221,1,0
06-27 13:33:12.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 420000,796,610,387,156,156,219,98,118,155,117,0,0,205770,426012,1,0
06-27 13:33:22.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 430001,1379,958,552,321,321,273,197,77,309,287,0,0,518358,522449,1,0
06-27 13:33:22.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 430003,1559,1015,558,424,424,253,153,77,424,261,0,0,619064,501501,1,1
06-27 13:33:22.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 430001,939,680,472,191,191,242,85,142,191,105,0,0,276746,435904,2,0
06-27 13:33:22.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 430001,1168,776,433,309,309,211,117,99,309,157,0,0,389092,423214,3,0
06-27 13:33:22.409 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 430001,1105,846,527,225,225,294,128,164,225,163,0,0,347876,510978,3,0
06-27 13:33:22.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 430000,1092,838,584,203,203,321,102,168,203,146,0,0,328655,549240,3,0
06-27 13:33:22.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 430001,1709,1070,450,491,491,167,277,42,491,370,0,0,603015,445558,3,0
06-27 13:33:22.439 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 430000,1105,825,595,206,206,308,98,156,206,155,0,0,353184,502653,2,0
06-27 13:33:22.447 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 430000,1891,1243,504,564,564,246,271,27,552,406,0,0,793338,546096,1,0
06-27 13:33:22.456 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 430001,1856,1212,580,518,518,252,245,59,513,383,0,0,755964,539673,1,1
06-27 13:33:22.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 430001,1402,928,638,315,315,279,134,131,315,203,0,0,536069,504112,3,0
06-27 13:33:22.472 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 430001,1908,1225,743,496,496,308,173,93,496,328,0,0,899397,569398,6,0
06-27 13:33:22.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 430000,1004,747,352,236,236,195,180,108,236,208,0,0,279005,436599,3,0
06-27 13:33:22.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 430001,1129,832,505,231,231,260,162,135,231,206,0,0,335367,518277,3,0
06-27 13:33:22.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 430001,1922,1276,559,556,556,268,251,89,556,363,0,0,753251,556602,2,0
06-27 13:33:22.501 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 430001,1952,1245,661,532,532,281,227,65,532,367,0,0,910455,552103,3,0
06-27 13:33:22.508 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 430000,1078,800,533,235,235,295,75,158,235,112,0,0,343301,490953,3,0
06-27 13:33:22.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 430001,723,591,460,103,103,262,57,151,103,75,0,0,169932,445552,3,0
06-27 13:33:22.521 30478-31008/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 430001,1104,793,505,246,246,263,107,137,246,147,0,0,357533,487886,2,0
06-27 13:33:22.527 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 430001,1339,1001,573,304,304,318,160,126,302,253,0,0,505211,578878,1,0
06-27 13:33:22.532 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 430000,1189,914,579,226,226,312,158,151,226,225,0,0,378007,561999,2,0
06-27 13:33:22.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 430001,1210,874,497,292,292,261,129,125,292,196,0,0,425714,483506,1,0
06-27 13:33:22.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 430001,697,609,470,85,85,280,57,167,85,77,0,0,154675,458043,2,0
06-27 13:33:22.557 30478-31297/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 430001,1015,781,516,198,198,282,107,164,194,137,0,0,295780,502754,1,0
06-27 13:33:22.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 430000,802,617,389,157,157,222,101,118,155,120,0,0,206732,431693,1,0
06-27 13:33:32.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 440001,1383,962,553,323,323,274,198,77,309,288,0,0,519275,523765,1,0
06-27 13:33:32.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 440003,1562,1016,561,424,424,254,153,77,424,261,0,0,619403,503800,1,0
06-27 13:33:32.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 440001,944,686,474,194,194,243,85,144,191,105,0,0,277988,439626,1,1
06-27 13:33:32.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 440001,1187,788,439,314,314,213,120,101,314,160,0,0,393606,428687,3,0
